altitude,direction,distance,heading,latitude,local_time,longitude,matched_altitude,matched_heading,matched_latitude,matched_link_id,matched_longitude,mo_id,properties/L/Aircon_ACStatus_Front,properties/L/Aircon_AirRecirculationMode,properties/L/Aircon_FanStatus_Front,properties/L/Aircon_Mode_DR,properties/L/Aircon_RemoteControl_Status,properties/L/Aircon_TemperatureSetting_DR,properties/L/Aircon_TemperatureSetting_ValueType,properties/L/Brake_ParkingBrake (IG1PullUp),properties/L/MeterIndicator_ABS,properties/L/MeterIndicator_AutoStop_Amber,properties/L/MeterIndicator_BATT,properties/L/MeterIndicator_Brake_Amber,properties/L/MeterIndicator_Brake_Red,properties/L/MeterIndicator_CruiseControl,properties/L/MeterIndicator_CruiseMain,properties/L/MeterIndicator_DoorOpen,properties/L/MeterIndicator_ECO,properties/L/MeterIndicator_EPS,properties/L/MeterIndicator_Engine_Failure,properties/L/MeterIndicator_FrontFog,properties/L/MeterIndicator_HeadlightControl_Failure,properties/L/MeterIndicator_Headlight_High,properties/L/MeterIndicator_Headlight_Small,properties/L/MeterIndicator_LowFuel_GAS,properties/L/MeterIndicator_Oil_Pressure,properties/L/MeterIndicator_ParkingSensor_Amber,properties/L/MeterIndicator_PowerSystem_Failure,properties/L/MeterIndicator_SRS,properties/L/MeterIndicator_Seatbelt,properties/L/MeterIndicator_Seatbelt_RC,properties/L/MeterIndicator_Seatbelt_RL,properties/L/MeterIndicator_Seatbelt_RR,properties/L/MeterIndicator_SmartEntry,properties/L/MeterIndicator_SportMode,properties/L/MeterIndicator_TEMP_Cold_Hot,properties/L/MeterIndicator_TEMP_Hot,properties/L/MeterIndicator_TPMS_DWS,properties/L/MeterIndicator_VSA_Act,properties/L/MeterIndicator_Washer_Empty,properties/L/RemoteEngineStarter_PowerMode,properties/L/SeatBeltReminder_DR,properties/L/SeatBeltReminder_RC,properties/L/SeatBeltReminder_RL,properties/L/SeatBeltReminder_RR,properties/L/SeatbeltStatus_DR,properties/L/SecurityAlarm,properties/O/EngineCoolantTemp,properties/O/FuelLevel,properties/O/FuelLevelRaw,properties/O/VehicleInteriorTemperature,properties/O/ccMainSw,properties/O/distanceToEmpty,properties/O/engineRpm,properties/O/fuelMode,properties/O/fuelRatio,properties/O/ignitionOnTime,properties/O/meterIndicatorLowFuel,properties/O/odometer,properties/O/seatBeltStatus,properties/O/tcuAcc,properties/O/tcuAccuracy,properties/O/tcuBatteryVoltage,properties/O/tcuIgnitionStatus,properties/O/tripEndTime,properties/O/tripStartLat,properties/O/tripStartLong,properties/O/tripStartTime,properties/O/tripStatus,road_type,speed,timestamp,trip_id
,1,126.1314163,0,12.7122,2020-07-15T10:30:20.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,39,,4.12109375,26,OFF,0,1250,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,7,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:23.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,41,,4.12109375,26,OFF,0,1220,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,8,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:26.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,42,,4.12109375,26,OFF,0,1182,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,8,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:29.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,43,,4.12109375,26,OFF,0,1185,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,7,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:32.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,44,,4.140625,26,OFF,0,1155,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,7,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:35.000+05:30,77.89129,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,45,,4.12109375,25,OFF,0,1132,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,7,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:38.000+05:30,77.89129,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,46,,4.12109375,25,OFF,0,1110,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,7,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:41.000+05:30,77.89129,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,46,,4.12109375,25,OFF,0,1106,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,7,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:44.000+05:30,77.89129,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,47,,4.12109375,25,OFF,0,1102,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,8,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:47.000+05:30,77.89129,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,48,,4.12109375,25,OFF,0,1070,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,8,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:50.000+05:30,77.89129,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,48,,4.12109375,25,OFF,0,1081,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,7,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:53.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,49,,4.12109375,25,OFF,0,1047,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,7,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:56.000+05:30,77.89129,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,49,,4.12109375,25,OFF,0,1039,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,8,14.7,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:30:59.000+05:30,77.89129,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,50,,4.12109375,25,OFF,0,1028,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,8,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:02.000+05:30,77.89129,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,50,,4.1015625,25,OFF,0,1020,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,8,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:05.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,51,,4.12109375,25,OFF,0,985,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,9,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:08.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,52,,4.12109375,25,OFF,0,999,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,10,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:11.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,52,,4.12109375,25,OFF,0,977,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,11,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:14.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,53,,4.12109375,25,OFF,0,965,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,10,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:17.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,53,,4.140625,25,OFF,0,946,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,10,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:20.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,54,,4.12109375,25,OFF,0,939,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,12,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:23.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,54,,4.140625,25,OFF,0,943,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,12,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:26.000+05:30,77.8913,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,54,,4.12109375,25,OFF,0,919,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,12,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:29.000+05:30,77.89131,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,55,,4.140625,25,OFF,0,905,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,14,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:32.000+05:30,77.89131,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,55,,4.12109375,25,OFF,0,900,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,13,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:35.000+05:30,77.89131,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,56,,4.12109375,25,OFF,0,876,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,12,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:38.000+05:30,77.89131,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,56,,4.12109375,25,OFF,0,891,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,9,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:41.000+05:30,77.89131,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,56,,4.12109375,25,OFF,0,876,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,8,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:44.000+05:30,77.89131,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,56,,4.1015625,25,OFF,0,893,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,9,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:47.000+05:30,77.89131,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,57,,4.12109375,25,OFF,0,868,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,8,14.9,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:50.000+05:30,77.89131,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,57,,4.12109375,25,OFF,0,857,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,8,14.8,ON,,,,,,5,0,1.59479E+12,
,1,126.1314163,0,12.71219,2020-07-15T10:31:53.000+05:30,77.89131,,286.2426453,12.71246086,72361541,77.89138037,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,57,,4.12109375,25,OFF,0,855,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,7,14.8,ON,,,,,,5,0,1.59479E+12,
,1,124.0459366,0,12.71219,2020-07-15T10:31:56.000+05:30,77.89132,,286.2426453,12.71245558,72361541,77.8913988,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,58,,4.12109375,26,OFF,0,844,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,6,14.9,ON,,,,,,5,0,1.59479E+12,
,2,100.6920166,72.19999695,12.71216,2020-07-15T10:31:59.000+05:30,77.8916,,106.2426453,12.71237942,72361541,77.89166511,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,58,,4.12109375,26,OFF,0,837,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,7,14.9,ON,,,,,,5,0,1.59479E+12,
,2,103.5108337,68.90000153,12.71217,2020-07-15T10:32:02.000+05:30,77.89163,,106.2426453,12.71237229,72361541,77.89169002,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,58,,4.12109375,26,OFF,0,851,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,11,14.8,ON,,,,,,5,0,1.59479E+12,
,2,107.2578659,132.8000031,12.71215,2020-07-15T10:32:05.000+05:30,77.89166,,106.2426453,12.71236282,72361541,77.89172315,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,58,,4.12109375,26,OFF,0,838,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,14,14.9,ON,,,,,,5,0,1.59479E+12,
,2,111.428833,99.90000153,12.71215,2020-07-15T10:32:08.000+05:30,77.8917,,106.2426453,12.71235227,72361541,77.89176002,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,59,,4.12109375,26,OFF,0,798,Fail safe mode,0,2020-07-15T10:29:35Z,ON,4,,ON,15,14.8,ON,,,,,,5,0,1.59479E+12,
